,tA1,tA2,tA3,tA4,tA5,rA1,rA2,rA3,rA4,ssrd_extension,tB1,tB2,tB3,tB4,rB1,rB2,rB3,wpf_extension,net_extension,run_id
17,73.07662555600348,69.97711403021135,65.37353440277214,61.52858389794982,0.0,3.4608481663666026,1.3797660407262524,0.6959745742136014,0.0,19.167987734954462,34.099472994360106,3.5044123803149807,2.4961545329234935,0.0,0.04341419552728176,3.962983344363735,0.169184806394445,3.616251441680474,22.784239176634937,18b0b
18,65.62166840547461,34.23746542140756,32.09889324273756,9.11527118520035,0.0,0.17496982715128562,3.01522356240436,0.20177211553787489,0.0,16.084607623673847,29.951973228929866,2.1248571204761246,1.6541970756440572,0.0,0.07795931412948276,2.5357283583050103,1.535663892270506,3.7149661394825,19.799573763156346,fa767
19,73.41650765393408,41.8196333710359,37.32521805813896,35.19844553009632,0.0,0.5770109220442798,1.8363069454363767,2.3149064982183134,0.0,30.47519096332017,17.446551231298283,15.483600019836716,0.4905050848804171,0.0,0.4764397155376634,0.32034074331389606,0.43110878028956723,3.744197135927293,34.21938809924746,3d1ff
20,19.43947953283036,14.435024121635616,9.589913846812077,5.091553238572126,0.0,2.239016316274319,0.18467507596989563,4.071202033231275,0.0,29.51015047363237,13.305505486136564,8.252216465859465,3.3939675843681183,0.0,0.2374683393218211,0.2874383003680525,0.4950992948988988,2.6914736164783877,32.201624090110755,d7965
21,67.39064730595781,63.56725793392812,60.0255955363176,20.9172005934279,0.0,2.096810962896697,2.6241545428522297,0.19268980261583746,0.0,24.108533416614886,25.328008466580314,6.936753904561042,5.395158783277045,0.0,0.2538617282440363,0.6424337765072141,0.05943866242576146,3.763266376519901,27.871799793134787,da3ec
22,79.97899680959003,61.3154153057988,54.593221957902436,54.111388208697,0.0,0.3331649494362765,3.047096811896309,7.634673469560793,0.0,29.47745652102148,10.809453900857221,5.871840709862943,5.429160740207353,0.0,0.9566791191457642,0.12623252011539465,0.13260312237512029,3.4609573787406496,32.93841389976213,cf798
23,35.75060064637701,33.16241839695191,32.657225577433465,19.4222570574699,0.0,1.362772858049266,6.238436705288541,0.936897246089351,0.0,18.511809823630184,7.800331928919828,2.2754438997560156,1.645669808404544,0.0,0.29939543974182703,2.5245394529730607,1.3983823836927476,3.489765009312497,22.00157483294268,e48f3
24,21.35834451182714,18.2676453133263,16.916069194148097,14.9333138472057,0.0,6.160084254751,4.941487305822094,1.9620060301682773,0.0,28.728459248451582,31.170724516495305,3.7407191138362483,2.7328360593231027,0.0,0.039174608302155356,2.553536696467451,0.2582434066131163,2.74003768298558,31.468496931437162,c1414
25,33.81844958523662,24.779304694638334,22.28750545645439,22.224534337656216,0.0,1.593656614274227,0.027951879957019976,9.951266397441508,0.0,14.653004252912188,35.19031074218168,15.346437606190456,1.0583926599283222,0.0,0.02849919349625507,0.21166991518293354,0.8893177185269199,2.8515331251127014,17.50453737802489,b8a1e
26,44.042229197628,41.29040225755564,27.540154835966046,15.740024434512414,0.0,1.5047293563429376,0.5278676100105184,1.2004738889093614,0.0,24.805429239846852,8.766261245208362,8.375117920186973,0.5865583803657959,0.0,3.366893601802004,0.2555054090054121,0.2682040717447016,2.1801385170390795,26.98556775688593,b98f6
27,58.9835644364907,55.39794609982547,50.97237751046375,46.300298646208475,0.0,1.313790971461003,0.5469415213422646,0.9098017311778828,0.0,11.04385322457313,1.7796966962309657,0.7706635772936599,0.035586639627980254,0.0,2.124617524666944,3.0370473638059847,3.034835071747189,2.8220441265617886,13.865897351134919,44f26
28,52.21725683369433,52.197737502399846,48.919834804927454,41.2580305914338,0.0,6.340983007153361,6.904524651763738,1.1936468641042253,0.0,30.954005839968172,4.577442211643055,4.482071280294764,1.9970220766602154,0.0,2.4056213535273265,1.4012215607437555,1.2141608124412424,3.8616589549227984,34.81566479489097,305f5
29,57.51392159407546,47.89719976875153,18.888475085251102,10.783094689740064,0.0,0.2876381406477213,0.2062811316324764,0.37483950513539144,0.0,11.438142268420588,14.841458395838805,13.236770643233914,11.846397067958438,0.0,0.10893012105308175,1.9652511566100679,0.17477085865639586,3.132528523523254,14.570670791943842,79861
30,79.57174437765377,64.98477465930858,42.12093645996009,29.69825190522928,0.0,0.35955755410191803,0.42813122752302424,0.8519794302644279,0.0,24.856502230923674,11.822703425099185,0.7255677582135656,0.1928131601404237,0.0,0.29572174969626674,1.0696064923387048,3.3450813293448154,2.8297252020481696,27.686227432971844,4e35e
31,70.97070826663632,53.63437586503897,24.281226567064582,23.990250833290887,0.0,0.4155355521055437,0.03644173991545041,8.33420329055733,0.0,10.380799265226868,3.9812729845611017,2.848236160248039,1.2191078994884164,0.0,1.579149806244116,1.7635767127145243,0.30490257303631285,3.1680219317934926,13.54882119702036,f7206
32,56.39300829252593,51.25698334858355,49.762606085050066,47.994287320211605,0.0,4.132119242687998,2.181018907742561,0.9561258237956982,0.0,25.395227716065627,36.86726169631048,36.722245605106,33.93524097325364,0.0,0.7485147690702068,2.173982167127312,0.0034866537706439438,3.955760397010301,29.35098811307593,96d3a
33,70.39086777912009,54.5257213051502,53.70783780260882,46.79572288498618,0.0,0.7660726136974483,2.653796050450712,2.312668313512549,0.0,29.40944940078319,12.441540474490843,3.5801126046553655,2.8358993297129187,0.0,0.04883227846159821,3.557639423436535,0.27071626493351486,2.4216816760001696,31.831131076783358,a41d1
34,43.90514406719579,40.9332054851903,39.968761539307245,21.507361983684646,0.0,6.860644589422562,0.8667628872815136,0.4741007473314418,0.0,29.087449500257186,19.88185327437744,18.353547099622467,0.28976927686412246,0.0,1.5538733454037166,0.07002475182072976,1.78154190970481,2.6154189807000026,31.70286848095719,d563c
35,74.90713117755877,74.00104663012304,60.4052389167795,55.931571138452824,0.0,8.638457663842338,0.12418582791050237,1.1528289045329232,0.0,14.23710374688812,4.966412691780668,3.470710660477776,1.6556948557638318,0.0,0.8743439487525353,0.19616223200869065,0.6368511513124187,1.710635519198859,15.94773926608698,cc73e
36,74.72217808199326,71.86854815764539,66.29505007975288,65.7096146506539,0.0,6.001383032204072,2.085548583486325,1.6087988135675135,0.0,28.809414321511994,23.406191809449165,23.207916912101865,14.90896358073709,0.0,0.5373297204991774,0.6016048192653947,0.06656347208410107,3.8335817474079232,32.64299606891992,2f8ba
37,52.93577401076624,32.76380855280871,19.809170787262,15.443000554848837,0.0,0.7652248081688073,0.29340398878800467,1.623612434015368,0.0,25.54400438760787,35.57857165556746,29.908423867507,2.8050200964640837,0.0,0.21918410220784468,0.010593442208437942,0.9611022672652916,2.6594046181866418,28.203409005794512,e59b8
38,70.23926215429714,69.52545684599022,65.47779561221199,45.420107417444044,0.0,0.4834225741303755,2.5206823115304444,0.20016563082887684,0.0,14.130220162412035,13.681624261019877,13.65698066024176,5.773615054732408,0.0,0.541739653289476,0.3254861259947046,0.5179452781759428,3.5051215039622856,17.63534166637432,01741
39,56.929713990335955,52.86694999723113,51.61325563260959,49.76393393417648,0.0,3.2181191563262077,6.0090414343317144,6.742945647274073,0.0,32.095282627463654,37.493102395882204,14.427785765034194,4.879587734491575,0.0,0.0383404237002396,0.23788066841357391,0.2731117331676911,2.824602880430411,34.919885507894065,21983
40,78.8485437814704,69.62369678301192,31.966744707409458,27.285850101412823,0.0,1.2293726655207382,0.3224253970933133,1.512554689082135,0.0,29.654606425585374,6.931935240765026,5.35753949070219,3.800309365246588,0.0,0.5632071694148024,0.658187837965277,1.1563145341834256,3.9685031063570397,33.62310953194241,d6fbc
41,64.77845801043068,62.928367576909054,49.01959034689277,45.959997599494734,0.0,5.849806626640893,0.6627148480503431,3.243932219026646,0.0,29.07523741534708,15.972254336401654,15.919337940440595,7.85817147687085,0.0,0.8478434084427189,0.24964313629988188,0.19868506290616939,2.277246803624894,31.352484218971973,cf322
42,66.81073405367387,59.971025898075276,59.308585030180744,54.69788927968676,0.0,1.622267850227983,3.5775726492632542,0.9749503760333211,0.0,17.427451006593405,8.186702353868242,7.508769658002827,2.8093386383542818,0.0,1.7445820502645022,0.11885273584844258,0.4163458657568193,1.8318924856783108,19.259343492271714,3cce1
43,57.344241201941195,52.71943091586355,46.65383621592909,28.579954611683604,0.0,0.40001434118973833,1.3184020298539523,0.46685906295318214,0.0,17.741700394158922,25.350235473955664,25.15650055037345,16.879143760597447,0.0,1.0093399218434111,0.3665437674123395,0.005135490815981747,2.086977845261078,19.82867823942,e96be
44,60.694219836456696,57.471908073179804,33.73735005226142,26.467313283476525,0.0,3.9581322625469917,0.07259983637102674,1.5287257915740249,0.0,24.831181311995667,8.666809615340485,3.292174359220428,0.4792856782763,0.0,0.25851508627312025,1.3438827409902703,0.8349275685741562,3.505179698164784,28.336361010160452,5b3db
45,51.85912181729384,48.509646951611266,24.75080134276818,20.845741811410843,0.0,2.9308133862143446,0.01116289759153788,4.42477056009353,0.0,26.548160245636623,25.97007558876267,24.992076220732642,1.4044302606147108,0.0,1.4277466068308509,0.13770229629870512,1.059664303217286,3.859390938385423,30.407551184022047,ef058
46,21.561595117877577,19.72490171280307,18.69843642195056,14.886899886203496,0.0,8.359142345268381,4.028702091181863,2.8250709716545073,0.0,29.35762233713292,23.44045471466447,5.309733299509558,1.1479408376393119,0.0,0.011263289670937038,0.6558267877157924,2.7392410190617302,3.825080562381458,33.182702899514375,7535a
47,30.428411429557364,27.568156884569767,24.348378817863498,6.227053761581315,0.0,0.6359716540676208,3.727437146121276,0.8200151602598149,0.0,27.828394303669757,14.61320827566646,13.23448558946264,10.224960214653471,0.0,0.7800512499381229,0.7774310154020903,0.01671211388983851,2.256776542068804,30.08517084573856,d0ac2
48,58.55044269634965,53.66537383271438,49.62387909364251,44.20652204896427,0.0,0.5586289200474082,0.503589117763531,2.7253028369576358,0.0,18.948063057090717,11.743287723492104,10.420731630327564,7.264392329591969,0.0,2.303507095921285,0.32586004256498224,0.013993510267603426,2.628480307966102,21.57654336505682,506b7
49,50.63674728066383,50.04734810708103,44.270734871765264,29.12023076422968,0.0,3.2730825452003454,0.25302103096602857,1.7791088185489612,0.0,29.443771538147864,28.856135856234676,25.486170684777683,19.020051410549563,0.0,0.2600131798533978,0.3201489514594744,0.010216772493140791,1.9764940941130467,31.42026563226091,a1f76
50,55.8761444094658,49.855582887736304,47.970746440261905,36.48739291025399,0.0,1.5833246346158347,0.4736114428829974,0.4885767006680275,0.0,15.559354160173783,26.55901783748054,10.528416967753182,8.227622790092992,0.0,0.19132626547510467,0.12050196861171747,0.22795786297896115,3.284974741691775,18.84432890186556,7c48d
51,39.31332322577769,27.35729070441893,24.99435959268236,11.127381268252908,0.0,0.5300635911541463,2.0430493441175788,1.0638157600701748,0.0,25.147108227826703,18.200766405509057,17.8312426690269,17.442081864844884,0.0,0.2177660893344191,3.3426637489727753,0.18509550724458546,2.9010124679858267,28.04812069581253,bc815
52,77.43702788160695,69.94772765275835,68.78228246520368,67.75898468125332,0.0,3.059236197997693,5.880931030999228,0.403348755076689,0.0,29.281765885873504,24.199134900730684,15.728559877094463,1.6677129245554312,0.0,0.4477535107253212,0.06330076107812621,0.06234390781243748,3.012408040689786,32.29417392656329,44043
53,73.0835940849723,53.50911177198177,52.24147663010827,28.038458535108465,0.0,0.3463312287160403,6.81714828044811,0.13011363734284243,0.0,18.018443991785606,17.725500511605397,14.942115586387095,4.673214509255579,0.0,0.8340282987710324,0.021118602428513267,0.09837500076864014,1.8867114147026909,19.905155406488298,8c6e3
54,48.384563485659825,18.977156511906593,12.274207875948271,10.36924832940415,0.0,0.32219837230257564,2.121882230847029,3.874101080163416,0.0,30.154745888661342,4.869746548974714,2.6091641272854194,1.8491061591721003,0.0,0.6517642225615723,3.805887014128459,0.7349156497961133,3.6028583262117584,33.7576042148731,4e44d
55,72.4046275817439,66.36677451721306,25.34540161987608,24.895931381701928,0.0,0.2851019193808191,0.25347042407188436,9.92570221695749,0.0,16.08790680547895,31.56795591316098,12.131196535647067,0.26603207239231264,0.0,0.012423850964529137,0.31953322665704187,1.9782150166204016,2.8691108870832225,18.957017692562175,94d17
56,54.90375499401601,54.41266611993894,51.72999635543826,51.40478362048832,0.0,0.34309925431708854,8.697518283532714,5.661810538155904,0.0,24.589578208656285,4.207997370710501,3.1615970537092375,3.098488306386775,0.0,3.552218325809231,2.719471040537084,0.36522409913950504,3.1593818119588666,27.74896002061515,20b64
57,36.0333856909718,28.93001456983993,25.419889943832363,11.231227851345054,0.0,2.4782704179710056,1.5773014097183646,0.5862486241599973,0.0,30.524225347665137,3.726931031436025,1.9498747006965544,0.8128078463357769,0.0,0.8960897073109262,0.5677728235626089,3.4701283428231497,3.1834455745634394,33.70767092222857,67a29
58,61.19667402493603,45.02335999921895,41.32145138172745,38.22362852606429,0.0,1.3059081019829755,1.3141193282134556,0.5076750876220548,0.0,26.739699721120793,17.23382186262218,15.536461303854164,0.7588936769664123,0.0,1.0328572954089328,0.15300305623591814,1.1116019864342443,3.0570697801550635,29.796769501275858,2e71d
59,36.02270894735272,29.157467857995453,20.9450209538185,19.35503729856451,0.0,2.0315459825687943,1.9338195515820045,1.462245397327122,0.0,31.198296539197752,7.164225922352161,6.0126711929945875,1.6695564420219,0.0,1.427309538716941,0.571727973077381,0.11183148698881062,2.7145195252672907,33.91281606446504,60a6e
60,77.35287597987156,60.73683723357086,31.70033457203366,17.283988411786243,0.0,0.030765491550376334,0.18332553451276712,0.67117035505872,0.0,15.049439188247563,28.044876657826663,26.966749861025107,15.676357951208274,0.0,0.9025535249192709,0.15484092041570907,0.0739464984458551,2.4420737465515714,17.491512934799132,6d1b3
61,33.12722798146993,27.394905427247462,27.233923207138933,26.805026060586087,0.0,2.737964134948676,8.055226261232601,0.18708003398467676,0.0,16.564772070742052,8.331006265623122,8.049707610895961,5.333620696018895,0.0,3.0524009347812386,0.598543194728562,0.5962023269332364,3.564627197937708,20.12939926867976,ea031
62,73.68485227082196,73.46730002155003,72.61669454583402,65.20923252132573,0.0,6.057270641595127,5.737942809232271,1.6337338092514875,0.0,17.756721873681673,33.018803474513746,8.359377862711796,5.377017549632295,0.0,0.11674219369139882,0.17353508337695445,0.3109656865118522,3.1896522153179783,20.94637408899965,ed258
63,47.27132974608821,45.71958891275817,24.378969210881586,22.571086727501385,0.0,0.28418391658783015,0.8437205979442952,1.205634653428096,0.0,20.013461288313955,28.719639652316218,5.520920081699043,3.677091652197979,0.0,0.13639643865034712,0.705127210904029,0.2119259357540315,3.2999216570928995,23.313382945406854,40eb5
64,60.52826298712793,54.39071481828218,25.401055733996202,13.481204893623955,0.0,2.324503793392606,0.5018226943642878,0.3023427051643768,0.0,31.45534063980265,20.59523200729989,10.633950787790077,0.029197897449257937,0.0,0.33521011888653396,0.0003263130676320891,1.4932908764103652,2.1309944409193706,33.58633508072202,89031
65,59.06261976421277,55.58768829652643,47.84275585368345,38.19181959343059,0.0,0.3024835762261724,0.3867108933320096,1.1111540081869564,0.0,14.331108699686013,37.365326891601484,20.992180822311013,4.384060601026536,0.0,0.05191912789668507,0.019052175631787627,0.8009405362014874,2.9438803223733254,17.274989022059337,61fde
66,36.394809190918934,35.025813277109506,34.89093237662226,16.89017582839834,0.0,1.8136329163079645,7.225320655701367,0.9854561897328107,0.0,20.5667479689912,11.113786294163695,10.874329247398581,10.496554526566424,0.0,3.165002895530172,2.596943245708772,0.29882318224451865,3.068286545614946,23.635034514606147,4617b
67,67.95856280540501,58.8369535409151,52.98944541320344,49.12053086114849,0.0,0.5000216407120273,1.3421182876817306,4.46885020815579,0.0,28.816472421342837,21.588807128478265,11.709237174752332,2.3869282573640582,0.0,0.1660599698891292,0.1782270465911897,0.9826955015350611,3.554220535695523,32.37069295703836,21d80
68,33.20215369472302,31.066209365990254,28.52291927200274,16.713138253875094,0.0,3.43317925845928,0.21124457203340552,1.1219099230950047,0.0,20.492496806226896,32.93546987707538,24.30632695728852,13.490643384462704,0.0,0.4941339876637132,0.08928040808634741,0.05905811120648785,3.7924818812075993,24.284978687434496,db394
69,63.59517801823612,62.56077519193888,55.19828597922153,54.95977272089867,0.0,0.421539125169178,3.451617037444996,6.267310835195713,0.0,26.5311562127921,18.403664495907574,17.88545545672431,6.349461506634442,0.0,3.7531300789493622,0.17727500742110314,0.24166454192971765,3.476610678362106,30.00776689115421,d36dc
70,49.71168113107065,43.15551719874923,41.65308023205394,40.318999782960645,0.0,0.16905869015867103,6.61266100621848,1.7500483544353418,0.0,12.98079876344138,5.880376940543024,4.0784541687653375,3.930625324253074,0.0,2.139884603258259,0.22840213860800995,0.5399310990964485,3.783435217986824,16.764233981428205,80ac2
71,49.417590271476385,38.74832283621953,36.52487016957203,25.687968089836346,0.0,0.7157483770525264,6.321794009845076,0.8621402731445116,0.0,30.113758867085167,20.733562842231663,16.279555818741827,0.5083873506572267,0.0,0.13025798413198464,0.07732956194801277,1.7911987011413255,1.705691289161894,31.81945015624706,6687d
72,59.55012213574508,53.091419251207995,46.77217744303187,45.49163630901012,0.0,1.1867651836232518,0.5852489849901199,6.641208814709673,0.0,19.277480978272912,3.068711560223938,0.8973251932513904,0.8125089732474811,0.0,1.4376219841868716,3.579979766544375,0.7630131208360265,2.545744552557304,21.823225530830214,b0064
73,77.16723338367576,69.86547376983673,69.7400479695973,68.0782646325429,0.0,1.3611609165966376,2.223138996122973,8.11887686961547,0.0,23.005248930050346,39.45602796159949,39.33902683756886,23.066857270565823,0.0,2.84836963923905,0.076083867429944,0.18835832244443074,3.7231516799436415,26.728400609993987,4cef5
74,62.011664875016635,61.3780768509859,29.021860721974512,9.505805402872914,0.0,0.2569751491661598,0.027875823409827527,0.4347167670863539,0.0,9.265090958121004,31.195620928360075,25.030166176435667,24.099229930547548,0.0,0.3120038178083595,0.26413036852308114,0.16319288586937697,3.840337589362056,13.10542854748306,59580
75,50.941909804528024,47.392878620255495,39.758155304285395,37.52369864464369,0.0,4.159654884737208,1.1534736395048462,2.190435594500686,0.0,27.61813892489598,26.442609413221575,24.047174558402794,24.021536565687626,0.0,0.808321943126423,0.8088198352508833,0.04677532590276501,1.9387059666680495,29.55684489156403,a4288
76,31.79837215227224,23.168335345727314,22.855315392071965,12.35678336296202,0.0,2.1181786324132057,7.369583786456424,0.4595524108843918,0.0,24.65658450161632,36.26351173557754,35.158006904630554,0.8030690176805555,0.0,2.878214689206828,0.03775482394205065,0.5585261385099689,3.1009635852892377,27.757548086905558,8b23a
77,28.244684079344026,27.69108153927502,21.56423331418961,21.320741898376035,0.0,0.04537848929339727,1.7783588709883213,5.395952060964905,0.0,11.871300939345323,10.611463898114813,9.992120504857752,9.640040098410907,0.0,2.3946172840684348,2.7723299625300446,0.20486277727277313,2.790443644297736,14.66174458364306,834c5
78,67.85149604245912,62.96752891901927,59.81983653476661,25.699909385110843,0.0,1.7997097139370744,2.488818471989629,0.1820709461597747,0.0,22.157678487250617,23.20009335669082,1.8248722255230243,0.7788703398115482,0.0,0.11009792876224367,1.572838620558974,0.659496531020002,2.839633328408937,24.997311815659554,f15c1
79,68.71304760805114,68.57803469338232,67.20756635846939,48.20866056964901,0.0,4.069288967231428,1.1722748358803459,1.1855133689942243,0.0,23.946344403538248,34.665971812780796,34.39360311099401,0.9729069465195828,0.0,0.19203959125561498,0.14333617244605268,1.254327727006792,3.8155974738160374,27.761941877354285,dc38d
80,69.75158880463113,67.75402002913081,64.7180197514985,60.62256073974789,0.0,3.4951221500397747,0.5442777015976141,1.134044212008325,0.0,12.88417437561693,3.3677542853009346,1.9125893082718104,1.766168421528076,0.0,0.1071831663860836,0.005695024250783831,3.3539229445272616,3.826517096083358,16.710691471700287,6c139
81,21.391190820431657,16.418366767663368,12.74409728228456,11.665829487102995,0.0,0.9106685661828751,4.980957661955011,4.168071468655149,0.0,26.512624857485307,30.85223589606826,4.0641294306693965,3.0800090746969166,0.0,0.026340672795566622,3.3754347934517863,0.707351797691977,3.905625778326839,30.418250635812146,4954c
82,75.82667220025408,63.661085861641176,60.2466935784796,59.639760941578004,0.0,0.3204964637811203,5.183981312666025,7.814935982366126,0.0,25.559833621627117,23.868518355586282,17.3645254758338,11.767470738696787,0.0,0.8751946056603246,0.000472803805783073,0.018731146891739936,3.7226340225229113,29.282467644150028,eda5c
83,67.45001771811849,45.39236609994857,44.2967121497279,26.490386813914096,0.0,0.1565153152616039,1.6204664570233385,0.15342827921677182,0.0,7.723383817711691,38.28136880073418,15.701284067739634,11.753817304979663,0.0,0.0833369972963327,0.07824495702515977,0.2474450900457552,3.2089362714898546,10.932320089201546,082a7
84,64.16835440030198,37.58561156955589,9.417704392414256,9.114721726424165,0.0,0.37332654206340354,0.7335608166565977,5.031298860500584,0.0,31.157469569209294,24.842599155102,7.1624117989675495,0.9358157425249081,0.0,0.12675839763015206,0.41488697815461517,0.8860007022597087,3.557912702033573,34.715382271242866,42c3a
85,40.97426140281575,35.687482951639026,30.298848766581667,9.275498888212828,0.0,0.5759049793040971,0.30707291795375236,0.9280104089165153,0.0,23.490154297874184,2.56234974928625,1.6638382921704364,0.030153569073263498,0.0,1.2281692217925118,1.3074803929516374,0.5783492817073252,2.0496802493585844,25.53983454723277,8cf98
86,67.79749271377372,59.97043543348895,59.49966491645449,54.21920321016676,0.0,1.6095405550664899,7.978414495790068,0.9821910287102631,0.0,20.90054889502719,16.66183584692467,6.590264092730238,4.472659914821953,0.0,0.18895671192167685,0.7247239422484877,0.27573387387813764,2.939576550378765,23.840125445405953,cbf31
87,56.10008330999569,41.03255434496713,37.60929003607564,30.883385838075,0.0,0.3505195890814805,1.9803731982942685,2.3085592918080264,0.0,26.768473456738977,10.223903302533358,6.01512774283937,5.81586759992426,0.0,0.10839250156936542,3.7296398689971966,0.4027132273170557,2.2287350784588553,28.99720853519783,112cd
88,59.72678088713158,58.03327705385627,39.35996577898486,38.39572660350707,0.0,2.2179145802049405,1.4647037678848562,0.38982098877333504,0.0,30.54762327886446,20.329699885564207,1.0684548285850992,0.08154924979494993,0.0,0.0709407282515393,3.366438630303647,0.2659080540134391,2.9643812408096832,33.51200451967414,50de4
89,22.969420966733217,22.942124424495567,22.010268009832828,19.881749363902124,0.0,0.5883174996171858,8.476173291569678,4.721578126570499,0.0,17.43097709563129,36.8565304733221,33.01567750709064,13.869754261101805,0.0,0.20206560204467783,0.08310017859945695,0.2002186965832049,3.2372983691554884,20.66827546478678,d7315
