,tA1,tA2,tA3,tA4,tA5,rA1,rA2,rA3,rA4,ssrd_extension,tB1,tB2,tB3,tB4,rB1,rB2,rB3,wpf_extension,net_extension,run_id
12,22.880465264467823,17.989970416931556,16.183080331344613,10.447768735784376,0.0,3.3508196472157312,1.9459497620967103,2.239255001463054,0.0,31.77340935019257,2.8397404192471187,2.3066173797716427,1.850937979557794,0.0,1.6596790775194816,0.6850455654186387,0.6500888911917446,1.5105253407005519,33.28393469089312,89fa6
13,49.966805642111076,48.771149689047874,34.33071527613579,31.94226269786299,0.0,7.732719385711003,0.25641153505998604,4.431676563533864,0.0,22.83417816891144,28.86027320063048,28.774737227867465,26.57200923735936,0.0,0.6509049733209111,1.1397216954035865,0.08090675546047654,2.967892411082321,25.80207057999376,0e3aa
14,49.28839766946952,47.18912932541277,46.48771432070108,26.672333028194437,0.0,1.0946026483166926,9.130052228250257,0.5604743763848152,0.0,19.21945647164365,22.780064763238308,21.791758725183374,18.850564675162186,0.0,2.662340002453094,0.11580940116954386,0.1503656098265962,3.6540237885538027,22.873480260197454,aa198
15,66.54416118065427,58.70121561840101,52.09790001737147,29.20504399436614,0.0,1.5952850145175335,1.27060439773528,0.20451096017792714,0.0,24.823827868509184,3.863166217175613,1.7519442493421034,0.2359298247464059,0.0,0.6751843723554369,1.5602808588427046,0.25003868458650347,2.4227978869526976,27.24662575546188,bad6d
16,43.50031129474011,43.10539238096165,28.657204206680497,22.09317664560767,0.0,1.9227808540199764,0.3822487508585637,1.8533528112723063,0.0,17.899630682462284,18.593293445750454,11.092351830128028,10.873663296044086,0.0,0.08893110783931624,1.012228247727057,0.38642595990773865,3.2034267774361833,21.103057459898466,05435
17,57.76742206843622,57.610058645920674,54.680738061129205,49.990116250761474,0.0,9.926330542757196,1.0307447530190272,3.650730628627631,0.0,21.06087020605701,3.5247673750629627,0.3669745585699502,0.11390243524793231,0.0,1.3755008203244765,1.510094610852736,1.9289344344968882,3.1122535152732125,24.173123721330224,0fbb6
18,62.92119181249086,56.248740059386044,47.80288317779937,24.249835507357663,0.0,1.8401978828746468,0.8209974153071264,0.07850843177119482,0.0,20.436146481788157,31.11179610258595,30.814932394946165,6.658218143717707,0.0,2.4638021586395924,0.03321697746018337,0.484467993898146,2.9952630275858114,23.431409509373967,c2968
19,65.21225078404797,64.39179980798026,34.75960908636439,33.32879474625035,0.0,3.187516334597278,0.8522064531198226,1.4684144597233717,0.0,29.078766914908392,7.697082936670427,5.744099420630873,4.204036160974707,0.0,0.765999037974304,0.5973689406960556,0.6855326083748641,3.3341226463137894,32.41288956122218,f159f
20,39.67815124613136,37.83654345016421,37.09484483495851,11.554196138047608,0.0,2.7300119998846206,7.671005282000851,0.36534899051593905,0.0,19.4529113768387,7.887458392511175,6.984076076660246,0.5245420801460332,0.0,2.334776730550522,0.6187479893541199,0.13364476284489202,3.8867595023001025,23.3396708791388,4fc18
21,57.09285910453924,54.020456396704716,52.87130306469174,20.199359611122098,0.0,0.2271273337452262,7.068749008980031,0.26571426832579736,0.0,16.98241141313287,37.85723132715518,12.538000458234926,9.552858509566263,0.0,0.10289887689898469,0.16501104649884324,0.12108732857069437,2.677526632725087,19.659938045857956,6d12c
22,45.87095844051796,45.63825932431878,40.67636168239456,21.45227040357681,0.0,1.2367969010451463,2.3282065096559332,0.6734156475446829,0.0,24.049679828689417,22.789717167862825,18.615714895053756,1.321037543462702,0.0,0.530725763708582,0.18998390275320443,0.23387984531082306,3.656304210280803,27.70598403897022,08e97
23,47.46285416935277,43.41942580691508,42.60020460013428,36.51099083392492,0.0,0.36721728535825005,4.266469805069956,2.712301578887274,0.0,20.85726680621261,39.19611185924184,36.70952077314824,3.600461611378525,0.0,0.03373550528443747,0.04628027094139586,0.45485860665042877,2.0477352915251785,22.90500209773779,502c1
24,45.921663854806816,27.211559401342473,22.633693103296483,5.911961862013253,0.0,0.030079542758042477,5.337501841786053,0.08662685966353556,0.0,25.660161574263203,10.26792186901503,9.127873834614256,4.480067309250386,0.0,2.0033255168883075,0.4836973710494412,0.0503513855951061,2.9940526231516054,28.65421419741481,4a106
25,48.40756454890635,42.426148062167194,21.82462919774309,16.285938866319086,0.0,0.03834281059912348,0.1577499936074056,2.9587530616966875,0.0,19.27672039137859,9.29972608133661,1.6742108120373045,0.43533308287970307,0.0,0.22429239599998052,1.459890727415111,0.14626433297939334,2.2546314911442087,21.5313518825228,4379f
26,39.66372035708718,34.421778267794316,31.809631622214944,31.335869524535372,0.0,1.5506484444694268,1.6831990204786906,6.9599307800062,0.0,15.352526861077664,22.249683199300286,20.637752775116894,20.22472057231099,0.0,2.628731323857397,2.2278275468501465,0.00147733782551418,3.2645210282711448,18.617047889348807,d34d0
27,65.34315845995056,28.09045829484203,26.74486626197975,8.567821100670793,0.0,0.5235998774780104,0.6243496018464345,0.4831919335788959,0.0,28.26338587115237,2.5827847383859215,2.3101937516064908,0.4406078444777828,0.0,3.297940948087318,2.3493154189246654,0.1840002957298852,3.3809029397365213,31.64428881088889,4f931
28,56.87650472209576,54.806864710714976,54.10790130968982,30.220881256311753,0.0,7.555402193848446,2.812040091487197,0.24738379266124655,0.0,22.813338321208487,6.28505283896458,5.007850084690042,0.7744864851489908,0.0,0.7254783317015914,0.2061390651057291,3.7091847027047193,2.9401584111384556,25.753496732346942,c124f
29,49.691482358290216,44.68874040079358,12.203588433116334,11.285580240912541,0.0,1.3718854119793777,0.7263740953883502,2.8087094933153853,0.0,32.05661071131534,19.90762964612394,2.7225480628950516,0.457596684559638,0.0,0.1981614804955929,0.4837946033171985,0.1882968449574154,2.8869169704489743,34.94352768176431,29a4a
30,56.152809677526484,50.686687353686715,46.779461344235955,45.38271897176837,0.0,2.9629808365382337,0.7939432467737539,4.1647750053036585,0.0,24.3692188866911,19.484996835878285,18.700050601011746,16.97924939789502,0.0,2.778785830747298,1.0398091149329738,0.023672073806855654,2.7516633198065947,27.120882206497697,d2986
31,75.11842469398891,52.78657592053007,48.94078657209023,42.2464884020876,0.0,0.3482523019860251,3.80582666280091,0.3363978875902329,0.0,23.932803182135007,13.375954736885083,10.966395261842958,7.496355908204886,0.0,0.8716505355483477,0.46231843459099053,0.191873192607396,3.236536061761624,27.16933924389663,63d5a
32,51.20531090292201,48.864558932995294,48.2730639021148,40.33423255852741,0.0,3.718483608737899,6.449915125760404,1.3588501543082088,0.0,22.614510531695526,8.14930155102989,4.462800233814743,2.4237398069554494,0.0,0.1271731478184921,1.2038061117143122,0.9896866207583499,3.349369136344336,25.963879668039862,2f96e
33,48.12339977647405,16.580599832148984,14.694664488641935,10.715037118058223,0.0,0.28481935668080993,2.17064390515798,4.896153194775961,0.0,31.595312136519304,22.23738921502108,5.183851048707115,0.30080555232045114,0.0,0.06805456820694689,0.39848941301817353,2.902471074164363,2.504375791675267,34.09968792819457,af475
34,66.04956598519068,62.94560750193584,62.59088133067173,60.07391413344316,0.0,4.359350040508048,4.212955133096607,2.703885338318198,0.0,21.18279543728554,2.3428715036084036,1.0235351212213128,0.0708093613333638,0.0,2.4177238800932632,0.35830661619679693,1.1407358222714747,2.273063588810945,23.455859026096487,5ff80
35,63.34108996521962,55.900991433361284,47.511203601735616,46.014259505042105,0.0,1.3717484035426808,0.8157668004827712,1.2537172623804405,0.0,18.364591516409,17.939680002589206,3.8161436004509453,2.2117189501419654,0.0,0.014163574221889075,3.2314750910053873,0.20682140021343276,3.6765708181866255,22.041162334595626,93fe4
36,46.51934295987035,46.11534837831184,39.74206142837432,22.5797213233908,0.0,9.36057155321301,2.666961534042991,0.2593993578032361,0.0,24.48136781020365,26.978540094279182,24.033234611410936,0.6636744787786064,0.0,0.122512739563863,0.1324277786297019,1.9784980602268534,3.0010370326325577,27.482404842836207,8cba1
37,78.10729802968068,77.58062419059031,77.26621600494808,18.008055423456767,0.0,7.625200067693766,1.1298130700343034,0.44878492922458046,0.0,30.04558099335911,23.202887735080115,3.8648378246341064,0.10346353649221207,0.0,0.1615720021739615,0.43354099926346557,3.1737175319725415,3.1991888792251038,33.244769872584214,37336
38,77.52754708708494,77.06298176493117,45.994733559646136,44.15237970191211,0.0,1.1697386934820675,0.12284953844793778,7.413649916906015,0.0,17.48347391936379,23.68952754688536,14.78870731040153,1.4008925246850756,0.0,0.23943476265068186,0.05080622519649358,1.9037161024429623,3.447575546572343,20.93104946593613,1c920
39,79.91968768184208,79.0631373226467,70.8156797472443,44.95821733509183,0.0,3.848065834541796,2.1037876326754104,0.44849483579483373,0.0,31.28611815455954,2.640096656977464,1.6440438901686782,1.0515603059516954,0.0,3.155426642112061,3.7645018306760125,0.013690682053310255,3.390635758995641,34.67675391355518,b5725
40,45.17701813615517,44.54320041873484,41.161056709341445,37.160604534013636,0.0,5.502841374888544,4.903010773020315,2.8452509709049467,0.0,30.518493975639636,36.01274802492434,34.92130497109945,1.2043650586460286,0.0,0.12671260426816433,0.061053699232574754,1.065018329083891,2.189729339325199,32.70822331496483,1af16
41,78.19587030172805,70.96227364274351,68.18272291296755,35.64249023071869,0.0,1.9051227447799435,3.4540930394986793,0.09757772196579362,0.0,25.768064162290244,3.7003276251595496,3.312425739194973,2.8125615240240043,0.0,1.3461458759600782,0.47331547130589735,0.7290315152613527,1.7678943819754425,27.535958544265686,3bf37
42,35.261167293260456,34.50437288987463,30.97125883208499,10.719498433674506,0.0,7.448440120524512,1.8832079852547456,0.5266439917380406,0.0,22.274103200085122,29.374080570767696,27.954074983455577,27.417691910032687,0.0,2.285678481882742,2.6274850514675836,0.0031179394346492195,2.983294210657031,25.257397410742154,05818
43,62.19905269806307,59.47625139184571,58.926992588781495,55.53664724183261,0.0,4.4533374779530295,2.0432271753138753,5.699948041860497,0.0,31.60506033363547,19.24691799024956,10.860204195836921,0.01977768729916729,0.0,0.28991434873255617,0.1271841223351502,3.8644765083128907,2.445909839534464,34.05097017316994,a9045
44,43.1523683621514,42.46087497231379,41.65477168297255,40.09811901886383,0.0,9.853287857381684,9.578513220914914,8.527338402393024,0.0,26.982816533590757,32.97897760003228,1.751346314469342,1.3667995269067523,0.0,0.004104772717841598,3.5170648134653506,2.2240390863730104,2.8448263871785917,29.82764292076935,7b8bd
45,37.666307015307055,34.597476994788664,21.500490608635907,20.03349369652853,0.0,3.4077968952228987,0.3885896293318658,4.535431657581322,0.0,21.541309085732617,29.401636656424923,28.704141022500206,2.3376743444306314,0.0,0.40602481268257673,0.12203238092047375,0.559262691995249,3.025858837154354,24.567167922886973,1395e
46,39.25401581965707,38.781336149985215,32.64726939599724,30.69677831098964,0.0,5.230662795815278,1.5427773560766334,3.738352002768562,0.0,18.656409111681292,17.065074965856482,17.04924269658717,11.04862762690873,0.0,0.2786594557371984,0.2046816788141963,0.44091893643797553,3.8414830065036285,22.49789211818492,5fe56
47,68.47977946550887,48.672884820166,26.085154642181553,21.20055779987628,0.0,0.89376270448838,0.48473035586952706,0.5529548380936689,0.0,30.421277942019845,4.965210652229115,4.664961077438936,2.4210797729938482,0.0,1.1771227619917584,0.2754605443433138,1.4531819745504349,2.8255232325681012,33.246801174587944,8bf58
48,78.22638797854667,76.96168579479523,75.96098219365228,72.9206019770075,0.0,5.1132790717009975,9.80432865338278,5.623471649171129,0.0,32.38409933545669,13.48012885536618,12.582862632444932,7.178591299159867,0.0,0.49143528911178835,0.0625609340135278,0.45540399028489675,2.5476171167835764,34.931716452240266,c5852
49,54.67469012428861,38.45564258781937,38.234415255187216,26.78928306814574,0.0,0.5435838015609196,8.184041835242354,1.1873373795222153,0.0,23.496854526806885,8.24321074863008,6.413309654645287,2.7562641163389445,0.0,0.7195159858756361,0.4888893550933173,0.5195027413119702,2.8548619159030655,26.35171644270995,adedd
50,41.753030755649704,31.22076247430397,30.37515289926874,19.05785081569062,0.0,1.7440919331043447,1.445603810106032,0.22830620206184093,0.0,21.516764571215006,1.8822389966746478,0.700167710672166,0.6244077816163163,0.0,3.203205842548585,0.2761201857273061,0.013769626025204929,2.4014453017386392,23.918209872953646,b760d
51,43.770842054225014,35.03686532301753,34.6423830660499,33.19176709024795,0.0,2.627173887824256,3.9230820756867613,0.4151575862307777,0.0,24.350052618138644,19.727805690759812,19.222049230425547,18.67454396366923,0.0,2.224739415273804,0.12225385858595583,0.24749880085017306,3.658892794058363,28.008945412197008,db54f
52,55.46004911491298,49.89946237505498,35.995247589548626,20.1117755832526,0.0,2.5076472251549617,0.05679193523240644,0.7423641626153643,0.0,25.73705296921462,17.827569984371685,3.5254918799098167,1.7479369519057597,0.0,0.19709629738543377,0.8905731279747209,0.7452884851721713,3.5900504132218276,29.327103382436448,6ae52
53,54.56489415620072,31.800698781274175,25.481263304583567,24.600524997741946,0.0,0.12085115887887299,3.6370276314104046,4.394601487888265,0.0,28.726123802578822,35.199253158917166,24.04071249734252,21.995924141239705,0.0,0.1791955377286536,0.39405220509548666,0.02685912329749618,2.1372383112547606,30.86336211383358,749c6
54,36.68151314203807,19.801228393716904,8.771026311366036,5.481458312898145,0.0,0.3996429491819975,1.6824588038403476,0.5925272236311485,0.0,26.443572254822,11.81882051647619,10.889879854126562,6.541007876541722,0.0,3.649309775407468,0.2751008340501051,0.06263093799156749,3.144109850789288,29.58768210561129,b744a
55,51.31197832795458,42.74191508963896,42.60904540014732,32.35460366877001,0.0,1.3295820904014244,7.90393769784438,1.3687687816984484,0.0,25.694164432217693,8.668130647021766,3.1347741272956853,2.843664795120908,0.0,0.02663642828638224,3.7325575888383153,0.9772908185060745,2.525499668056375,28.21966410027407,07753
56,76.51495971773207,65.59183592504087,61.563652462479205,48.78617755134723,0.0,0.7974755323582605,0.6544253453362969,0.8324458047745409,0.0,21.330617094989623,11.939168047541347,11.507845904146246,5.456088586533663,0.0,0.030244816504959804,0.07994241390892665,0.9685947556660222,3.6384637565591964,24.96908085154882,fd59f
57,28.888405170346093,27.602579714374517,23.291607300712958,18.675483623924606,0.0,4.465223142218644,4.21089679333508,1.0982292455025344,0.0,28.103761384057712,23.632221600310956,21.831010008237598,1.059204286542812,0.0,0.020565609253778927,0.06372778643911392,1.6515840653651113,1.9572802694797788,30.06104165353749,e694e
58,63.839494974377445,59.15406066886521,16.189740079942496,15.61520735402463,0.0,1.3794576802354142,0.2867582019865045,5.858641288474235,0.0,21.49176973648453,11.95345433620874,10.973663651679795,0.8357338337097708,0.0,0.5602216273571154,0.2623689183871116,0.7871524543146897,2.433347562527413,23.925117299011944,23b6b
59,62.260229005887034,57.60196198313267,54.171094719460044,10.220369471821012,0.0,0.11399525869521088,2.3707541973382873,0.3835299143188975,0.0,24.76309305629073,36.78796310506947,1.2037193423610937,1.010351894428907,0.0,0.008224385843712323,2.016248789170717,3.998712686746389,2.97205514417865,27.735148200469382,f7108
60,46.06009951883304,40.712199354965804,36.827051226734866,10.168011767026645,0.0,0.9429209098826863,0.5906409436962246,0.2941949819624523,0.0,14.72940939845147,19.026782589975348,17.278739769553574,0.14815897605662265,0.0,0.11110971371489908,0.13071209569178333,0.42977133188286265,1.5714590410078821,16.30086843945935,be7c2
61,71.42777654889109,60.20558920850462,59.185186344497346,46.72586049440041,0.0,0.6516868865902259,6.033162390930993,0.0872034121073928,0.0,14.12372573336122,33.70250261730833,29.984314341254922,26.72370306466458,0.0,0.3034109403133445,0.6917974834137333,0.0037129812860028366,2.191952050754517,16.315677784115735,d9f88
62,45.72922140788592,44.749505171654434,39.58985432483458,29.359326994515733,0.0,4.23950493789172,1.2763392519938555,0.29150022350958316,0.0,13.31360010800521,23.34063615049441,6.887890635525853,4.94780091300532,0.0,0.16005520581660848,1.3233556771433417,0.09894050666509724,3.5810307873213625,16.89463089532657,9e3b7
63,61.5176740570506,59.573251619525074,56.08797625587549,34.624367489632554,0.0,1.002958872798002,2.27775337013583,0.6237798187379806,0.0,22.585902965344104,2.360253191798778,2.276788614423344,0.3636952701110685,0.0,2.1814227658016203,2.151704648424285,1.9881776956431718,3.160179036144099,25.746082001488205,52956
64,68.3163094412767,63.266140441397674,62.098115094107754,58.80671433416268,0.0,2.1974696549654817,9.253717573174159,3.0524972593487645,0.0,31.00401615212257,27.057414223952296,24.915220397854295,24.427565870052035,0.0,0.3714269401347452,2.74997215619573,0.060887291346675365,2.2806779851403993,33.28469413726297,c3232
65,42.209389317842714,40.83966001234089,39.7355707580921,26.674293661460037,0.0,2.752458974134653,1.5351034601827995,0.9704262105309169,0.0,17.601184454190804,4.125605413283968,1.8998421747321625,0.9072224252011507,0.0,0.07523137255340462,0.9230361455098897,1.646934713108914,1.6222666575298752,19.223451111720678,0c1c9
66,63.480200828758186,56.3785471426273,53.80629593786865,51.31744089953482,0.0,0.7035998719880354,0.07242536216565343,9.3971267073326,0.0,27.722421077411152,11.276114773568517,10.216402820858912,0.21678968737948612,0.0,2.509030310841038,0.06855524878640207,3.8645859202165704,2.631929736904616,30.35435081431577,cc175
67,66.6535241044428,43.52461581886351,38.97072396564167,37.54648955609796,0.0,0.5321329663208874,1.5920430673390218,2.0571067756888395,0.0,21.819475448164773,38.44143155953083,37.37647087736537,5.106670906036821,0.0,1.571678572641602,0.020843522875457765,0.7322611633659912,3.8299236854716066,25.64939913363638,34635
68,54.03405739450408,45.76236803629593,37.0977311669621,20.169400687006814,0.0,1.587854994650988,0.013502280377152287,0.4782560691398974,0.0,20.713205999340815,11.913659065388668,3.5914714707617135,3.465186278137864,0.0,0.3004788234621687,0.9742752747540226,1.0565581693862627,3.9551833461792096,24.668389345520026,87fb1
69,77.74989005253813,68.3898045700621,25.108252401430327,22.87254219943131,0.0,1.1383311528396323,0.11396205993299713,6.597346566838036,0.0,29.43594563650255,38.28717321263164,37.53223644672935,0.6351407524679686,0.0,1.674544333605935,0.04839296760340428,1.108128399683225,2.3621871559304064,31.798132792432956,0a6b3
70,64.3880478749791,56.76752314627681,54.48348648471418,23.95329761839496,0.0,1.0834299703995165,0.30980120503356856,0.7710920417370515,0.0,31.539935949994867,21.027247146849835,18.394072552030888,18.29760475668386,0.0,0.5879887931973524,3.2670303519343014,0.07934207105153934,2.086329394797996,33.62626534479286,73a6d
71,70.21463966397435,49.942819197685715,45.176405521434965,31.59315222975558,0.0,0.5472346756585433,1.9742375403380608,0.9062193228202098,0.0,31.838199666243312,2.6590598549782607,1.9902453632975892,0.2024849342223689,0.0,0.13970004699339,1.9088722126138773,3.2892467830338497,2.6255640293420397,34.46376369558535,6fb6d
72,34.107887090029806,33.4584472696396,14.778262215508349,13.40581805537856,0.0,3.11848479346879,0.39839267974459025,9.247287702142376,0.0,21.500495004925348,22.73336159339383,21.66285488708705,2.4235518379073806,0.0,0.6379399128401073,0.17848416431732916,0.37340063935821144,3.1603121326191537,24.660807137544502,bbdf3
73,74.86897104442028,63.3034486139772,55.10209455572709,48.67567418469974,0.0,0.7326380099312979,0.05098989967491141,2.6017508339224293,0.0,24.850701939092538,4.894371964812714,1.5486472990953182,0.22034832594652443,0.0,0.46503230294974474,1.1906086617325844,3.2766013235597473,2.4287663457210775,27.279468284813614,6fc3a
74,48.975019767415525,48.7949289451789,37.28744131544644,34.97234372793377,0.0,0.48244625560969534,0.2252234920986662,9.288302189420133,0.0,23.46365892538923,39.91607338458537,39.7360423779848,1.1579935064065339,0.0,0.5483216518945171,0.14083028226658278,0.5661090463957992,3.8937456044515764,27.357404529840807,e2505
75,64.3170361733984,61.401523896067616,61.24701100496018,32.31962790469589,0.0,7.303681527298903,4.773903109854242,0.2936169087189733,0.0,29.618443486341715,25.607386840205365,23.10306556652169,22.450506567809917,0.0,0.29314998362562106,0.7313447802494242,0.08803574219638799,2.006169169982101,31.624612656323816,db774
76,61.66258938376329,60.04699554980451,58.214418337637376,56.60838655856486,0.0,7.374088082254016,5.119853678076355,2.2744251412254854,0.0,24.20776978128892,17.809035499815835,1.7778564923372064,1.2348848659067269,0.0,0.11873221347667551,1.4797648445097926,0.6910328938428694,2.2405276989299425,26.448297480218862,e1ae4
77,52.384723287810125,43.62856123674129,39.77343037945136,33.17740509799178,0.0,1.4462750142675773,1.072679459283593,0.31739678618898814,0.0,18.331501512043832,16.69835317910532,15.459766742382492,9.136577705244303,0.0,0.4003100181602104,0.019460477654459574,0.21286409217688673,1.6134013716008908,19.944902883644723,de592
78,70.83649895081918,62.728697323073824,60.18212335594267,51.88846233899139,0.0,0.5691728117788353,6.5657464677515005,1.2300028935427665,0.0,30.599368599631035,6.018323363674836,1.7741900401365562,1.3988508324135251,0.0,0.06462610509362987,3.4954201630688755,2.1468742808296213,2.8882073548685105,33.48757595449955,1eaf0
79,33.851778511282944,27.379469974773865,24.084728458375476,19.79552420645735,0.0,1.2868173569402286,4.6809495054784716,1.0113022028178886,0.0,27.254519583770293,36.25922011605662,11.67968409632448,0.23541252364945198,0.0,0.09217235815520697,0.13720398364723074,1.923453758445822,2.6988773439842006,29.953396927754493,067e8
80,31.179652549918092,15.373639567327658,9.210841226976273,6.514799143643353,0.0,1.2856175459579944,0.12038222108242014,2.026661195315993,0.0,25.73839709680044,3.3212334895137996,1.9880574474905721,1.6276896222798864,0.0,0.36307134789015283,2.252335332874778,1.734786421163705,2.5924230876730854,28.330820184473527,948d6
81,69.39688507578505,58.04574455378758,18.29803089059446,16.949639400134398,0.0,1.2139916544821705,0.2016258433047058,4.262932143096647,0.0,26.724328876640556,25.207819353711002,24.51051375429458,3.3900201535541807,0.0,2.8251647164633935,0.1032525050049804,0.061819968367007316,2.744037020012129,29.468365896652685,70ffe
82,34.29576152145423,32.85484990713093,26.329214906847362,8.599024280238634,0.0,0.5385147200939255,1.522656642904846,0.5890480424334843,0.0,20.527758487866162,25.192567968432066,6.741773641552813,3.214257466363324,0.0,0.06484130967697777,0.4108878163128322,0.1261130225608751,1.9201489044624152,22.447907392328577,1a6b3
83,36.27271878286885,35.145274531741606,26.13560507657519,25.446475095828117,0.0,5.982267233624078,0.7940019735494863,9.672639778763234,0.0,19.953233305454262,38.921733684005055,35.36195127003077,35.05481173801602,0.0,0.4733421264272426,0.8168540801122495,0.08087184424879634,3.0023808733420103,22.95561417879627,aa67d
84,46.17460497230116,31.252105857764366,27.724025208646868,25.924783695925324,0.0,0.1918649156254304,4.816958622404343,0.7325603668570224,0.0,20.546764525923038,6.18136186497396,4.646432577536546,1.6358731282339711,0.0,3.1323101195406213,0.1774879468852526,0.08705500556990753,3.4515854056189323,23.99834993154197,4d9c8
85,70.75451795820494,60.72827797520542,12.112358306122443,9.9496662674826,0.0,0.107094837996905,0.3553904188522339,4.341273964154418,0.0,26.916225878080873,6.920240799379158,5.205822063349683,2.7313302305221265,0.0,1.1889156230255904,0.7751558444962159,0.5695001595528959,3.4687567450086534,30.384982623089527,fe179
86,74.05841629549008,72.68902414598,71.00998076742363,68.78209149891387,0.0,8.970785475873097,1.2591730909062138,6.68438923306879,0.0,28.42074629239531,21.471800062231136,18.53806403413893,14.422763645942593,0.0,0.6944818376407853,0.5345721071352041,0.13948480358101856,3.9326908021727194,32.35343709456803,6ad38
87,44.5808944057314,42.47131364144496,40.40023243722777,28.924878176157115,0.0,5.689160636959949,5.665073534711143,0.24893622573815777,0.0,25.80133018272569,22.594061924056046,21.337219265291107,21.259674776488563,0.0,2.581059470707848,0.7466756141349644,0.09660667370601272,3.370459204813115,29.171789387538805,f62c2
88,70.07086197552792,58.52528368391858,58.07052441654169,51.13510936217082,0.0,0.6335621224027788,2.8795622007680786,2.7217862979706178,0.0,26.68416714677074,15.189405292784004,2.449182658945106,2.121907910651286,0.0,0.28657304818981233,0.2701179203623201,0.5195325191251365,3.0470481083350918,29.73121525510583,3e517
89,77.25836173040223,68.2411099166295,38.223379456075,34.662125912230024,0.0,1.5070862426723608,0.09113586946551622,2.7928728163791927,0.0,25.491217646290988,17.180180189811644,16.680488349747854,0.1822279299353502,0.0,1.4669830541147908,0.3044035806233434,2.693150074744071,3.930694993370788,29.421912639661777,88124
